target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11.92,0.0,0.1351351351351351,0.9677419354838709,0.375,0.23809523809523808,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.25,0.25,0.25,0.5,0.25,0.5,0.5555555555555556,0.16666666666666666,1.0,0.6295180722891567,0.6295180722891567,0.6295180722891567,0.4498567335243553,0.3057553956834532,0.774074074074074,0.6632258064516131,0.12539184952978055,1.0,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.0,0.0,0.14598540145985403,0.0,0.0,0.2558139534883721,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.125,0.6666666666666666,0.375,0.0,0.6666666666666666,0.125,0.125,0.125,0.0,0.0,0.47619047619047616,0.0,0.0,0.5882352941176471,0.0,0.4836867862969005,0.48368678629690054,0.48368678629690054,0.6157189424121691,0.45431034482758637,0.811217510259918,0.6894176581089542,0.2855530474040633,0.9999999999999999,0.7000000000000001
22.68,1.0,0.32432432432432456,0.7419354838709676,0.6875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506024096385542,0.6506024096385542,0.6506024096385542,0.3230659025787965,0.3309352517985612,0.5296296296296296,0.4729032258064517,0.14733542319749215,0.6842105263157895,0.28837209302325584,0.28837209302325584,0.28837209302325584,0.43503480278422274,0.36563876651982385,0.45255474452554745,0.3858024691358024,0.3167938931297709,0.5813953488372093,0.0,0.0,0.0,0.1923076923076923,0.25,0.0,0.21875,0.14285714285714285,0.0,0.875,0.875,0.875,0.7372881355932204,0.631578947368421,0.7142857142857142,0.6092436974789917,0.46153846153846156,0.8823529411764706,0.0,0.059543230016313176,0.059543230016313176,0.059543230016313176,0.3332126041289386,0.45431034482758637,0.09986320109439117,0.28240450845334997,0.2855530474040633,0.12310286677908933,0.2400000000000001
10.72,0.0,0.5945945945945947,0.9516129032258064,0.0625,0.5238095238095237,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.5555555555555556,0.5,0.0,0.6536144578313253,0.6536144578313253,0.6536144578313253,0.27220630372492827,0.33453237410071945,0.37037037037037035,0.3965591397849463,0.15047021943573669,0.47846889952153115,0.5441860465116279,0.5441860465116279,0.5441860465116279,0.4756380510440836,0.4713656387665198,0.15328467153284672,0.4218106995884773,0.40839694656488545,0.26356589147286824,0.0,0.0,0.0,0.3076923076923077,0.25,0.0,0.375,0.14285714285714285,0.0,0.78125,0.78125,0.78125,0.35593220338983045,0.5526315789473684,0.47619047619047616,0.2941176470588235,0.40384615384615385,0.5882352941176471,0.0,0.49836867862969,0.49836867862969003,0.49836867862969003,0.4339007605939872,0.4698275862068967,0.09986320109439117,0.42746816948444977,0.3058690744920993,0.12310286677908933,0.78
11.78,1.0,0.4054054054054057,0.564516129032258,0.875,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.11111111111111112,0.16666666666666666,0.0,0.8283132530120483,0.8283132530120483,0.8283132530120483,0.23782234957020043,0.5431654676258993,0.37777777777777777,0.1432258064516131,0.33228840125391845,0.16746411483253584,0.04651162790697677,0.04651162790697677,0.04651162790697677,0.34570765661252906,0.5462555066079295,0.072992700729927,0.3222222222222222,0.4732824427480915,0.17829457364341084,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.125,0.3333333333333333,0.25,0.0,0.3333333333333333,0.34375,0.34375,0.34375,0.30508474576271183,0.18421052631578944,0.6666666666666666,0.18487394957983194,0.1346153846153846,0.5294117647058824,0.0,0.010603588907014516,0.010603588907014683,0.010603588907014683,0.2238319449474826,0.4698275862068967,0.017783857729138153,0.26596743894802755,0.3058690744920993,0.021922428330522714,0.7000000000000001
10.46,0.0,0.6756756756756759,0.7580645161290321,0.4375,0.6190476190476191,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.7777777777777778,0.6666666666666666,0.0,0.47891566265060237,0.47891566265060237,0.47891566265060237,0.12464183381088823,0.12589928057553956,0.39629629629629626,0.3922580645161292,0.26645768025078376,0.5119617224880383,0.4093023255813954,0.4093023255813954,0.4093023255813954,0.2969837587006961,0.29955947136563876,0.1313868613138686,0.20864197530864192,0.2595419847328244,0.24031007751937983,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.9999999999999999,0.6666666666666666,0.4375,0.4375,0.4375,0.5932203389830508,0.6578947368421053,0.47619047619047616,0.46218487394957986,0.48076923076923084,0.5882352941176471,0.0,0.05383360522022829,0.05383360522022834,0.05383360522022834,0.2212966316551972,0.4698275862068967,0.017783857729138153,0.18566061365059472,0.3058690744920993,0.021922428330522714,0.8800000000000001
13.3,1.0,0.43243243243243246,0.4838709677419354,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6666666666666666,0.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7710843373493976,0.7710843373493976,0.7710843373493976,0.3954154727793695,0.47482014388489213,0.562962962962963,0.42709677419354863,0.2727272727272727,0.3588516746411483,0.2558139534883721,0.2558139534883721,0.2558139534883721,0.431554524361949,0.46696035242290757,0.4014598540145986,0.3345679012345679,0.4045801526717556,0.3643410852713178,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.6875,0.6875,0.6875,0.8135593220338981,0.49999999999999994,1.0,0.4369747899159664,0.3653846153846154,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058690744920993,0.0,0.6000000000000001
23.06,0.0,0.3513513513513513,0.3548387096774194,0.8125,,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3,0.6666666666666666,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.9548192771084337,0.9548192771084337,0.9548192771084337,0.5300859598853869,0.6942446043165468,0.5481481481481482,0.904516129032258,0.5109717868338558,0.7081339712918661,0.13488372093023254,0.13488372093023254,0.13488372093023254,0.4570765661252901,0.5110132158590309,0.2116788321167883,0.3395061728395061,0.4427480916030534,0.32558139534883723,0.5,0.5,0.5,0.23076923076923078,0.25,0.0,0.3125,0.2857142857142857,0.0,0.34375,0.34375,0.34375,0.5932203389830508,0.47368421052631576,0.8095238095238095,0.4957983193277311,0.34615384615384626,1.0,0.0,0.11582381729200658,0.11582381729200653,0.11582381729200653,0.046722202100688226,0.06551724137931036,0.0,0.021603005635566497,0.3058690744920993,0.0,0.66
26.3,0.0,0.43243243243243246,0.4516129032258064,0.5,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.6666666666666666,0.3333333333333333,1.0,0.6295180722891567,0.6295180722891567,0.6295180722891567,0.5444126074498568,0.5107913669064749,0.774074074074074,0.801290322580645,0.3040752351097179,1.0,0.1162790697674419,0.1162790697674419,0.1162790697674419,0.0023201856148492017,0.06607929515418504,0.007299270072992692,0.051851851851851816,0.08015267175572519,0.10852713178294573,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3846153846153847,0.375,0.3333333333333333,0.625,0.5714285714285714,0.3333333333333333,0.46875,0.46875,0.46875,0.5593220338983049,0.31578947368421056,0.9523809523809523,0.33613445378151263,0.2307692307692308,0.5882352941176471,1.0,0.5138662316476346,0.5138662316476346,0.5138662316476346,0.25099601593625487,0.4862068965517242,0.0,0.027551659361302328,0.327313769751693,0.0,1.0
15.24,1.0,0.7027027027027026,0.24193548387096775,0.375,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.0,0.4,0.6666666666666666,0.0,0.75,0.75,0.75,0.6666666666666666,0.75,0.0,0.6666666666666666,0.5,0.0,0.7620481927710844,0.7620481927710844,0.7620481927710844,0.40257879656160456,0.4640287769784174,0.6,0.49935483870967745,0.2633228840125392,0.5598086124401914,0.2,0.2,0.2,0.5290023201856149,0.643171806167401,0.3138686131386862,0.4395061728395061,0.5572519083969465,0.43410852713178294,0.5,0.5,0.5,0.5384615384615384,0.25,1.0,0.5625,0.14285714285714285,0.3333333333333333,0.34375,0.34375,0.34375,0.5084745762711864,0.4210526315789473,0.8095238095238095,0.3613445378151261,0.3076923076923077,0.5294117647058824,0.0,0.6460032626427405,0.6460032626427407,0.6460032626427407,0.5378486055776889,0.6258620689655173,0.1942544459644323,0.27144646211646806,0.5101580135440182,0.0,0.6400000000000001
29.74,0.0,0.7297297297297298,0.8064516129032256,0.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.22222222222222224,0.16666666666666666,0.0,0.3253012048192771,0.3253012048192771,0.3253012048192771,0.28510028653295116,0.6223021582733813,0.39629629629629626,0.43096774193548393,0.4012539184952978,0.5119617224880383,0.48837209302325585,0.48837209302325585,0.48837209302325585,0.5707656612529002,0.4405286343612336,0.5912408759124088,0.48765432098765427,0.45038167938931295,0.49612403100775193,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.125,0.3333333333333333,0.5625,0.7142857142857143,0.3333333333333333,0.90625,0.90625,0.90625,0.7118644067796609,0.6578947368421053,0.6666666666666666,0.6302521008403361,0.48076923076923084,0.8235294117647058,0.0,0.194942903752039,0.19494290375203915,0.19494290375203915,0.5729808040565009,0.6258620689655173,0.3269493844049247,0.32561051972448296,0.5101580135440182,0.0,0.52
